x y12 y16 y24 y32
665 -0.02669109061597055 -0.02661826370824006 -0.02658675043013473 -0.02650885705466436
666 -0.026666418120157364 -0.026614432312786943 -0.026554690367843577 -0.026525715993542132
667 -0.026707221750914136 -0.026595250821258454 -0.02659242308170109 -0.02657218184990536
668 -0.026718431234384415 -0.026601359688146576 -0.02659575998733537 -0.026570907818846086
669 -0.02671851554725549 -0.026601580379320124 -0.026563194465965393 -0.02650627189312297
670 -0.026695142534166924 -0.02660497856158043 -0.02656740209853976 -0.0265379512336072
671 -0.0267097438489273 -0.026601955800169698 -0.02663452372273852 -0.026542690344379935
672 -0.026692974911315778 -0.026616573201398555 -0.026618247113743228 -0.026542438696113755
673 -0.02669154986443036 -0.02660792437945646 -0.02659054800654023 -0.026498008850615404
674 -0.026681895877298967 -0.026649011245032318 -0.026580307353834782 -0.026552970196938114
675 -0.026696240533660185 -0.026582496344326634 -0.02654940963574016 -0.026521490765250694
676 -0.02666813988500833 -0.026661162624703513 -0.026558987924759657 -0.02657131132960059
677 -0.02669867822617031 -0.02660954766988235 -0.026573930831043178 -0.026567091798152465
678 -0.026663695933546776 -0.02657612223851166 -0.026575362554270208 -0.02654637956861296
679 -0.026712267382192054 -0.026602965192396 -0.026583153048871766 -0.026538338298105507
680 -0.026695801367615464 -0.02662179807710385 -0.02654656298301769 -0.026544986112140793
681 -0.0266951658984556 -0.026633005402444287 -0.02658607723286889 -0.026554009886663177
682 -0.026689105066467628 -0.026608739354155045 -0.02655883283548185 -0.02651698465409024
683 -0.026675804515155648 -0.026636033940731475 -0.026574318575181676 -0.0265321814223446
684 -0.026708525981055446 -0.026643458739415118 -0.026583339821040417 -0.026574898879236884
685 -0.02668490716057407 -0.026630830088838764 -0.026551715236152792 -0.026560101833305934
686 -0.02671927352447281 -0.026640651135965712 -0.02659197846673457 -0.02655420098258262
687 -0.026677670728702908 -0.0265731453581135 -0.026594215127925244 -0.02649374292495179
688 -0.026697984752028572 -0.026583533062381256 -0.026584914036940965 -0.02659221113764371
689 -0.026674385408028373 -0.026641022119108394 -0.02657517623278266 -0.026552205219552483
690 -0.026696528254790217 -0.026637508689736578 -0.026591784242767914 -0.026561253688849283
691 -0.026691216730909992 -0.026606906130576802 -0.026608482522139414 -0.02655201560180665
692 -0.026712316938304205 -0.02662659243613105 -0.02657174134258944 -0.026577804734762733
693 -0.02669357236823504 -0.026598804107131332 -0.026600174082387778 -0.026549859767285845
694 -0.026707133462593922 -0.026615358804309402 -0.026591774204213853 -0.02656906637253313
695 -0.026709862492161857 -0.02664366414876698 -0.026585737190430562 -0.026564502020115323
696 -0.026707213327167093 -0.026593492292450584 -0.026573919887772968 -0.0265725362023137
697 -0.026678660659341484 -0.026605836857084366 -0.026598423481179426 -0.02655924184355618
698 -0.026706328898427147 -0.02660399885488378 -0.02657999969168779 -0.026578315340024902
699 -0.026698214055621304 -0.026597435944829762 -0.02659067653146017 -0.02656191618024876
700 -0.02669621963286353 -0.026662158872732253 -0.026585798892192678 -0.02653519107601778
701 -0.026663769087264824 -0.026592307829106432 -0.02659602801959671 -0.026564216350050546
702 -0.026698934560377325 -0.026608307265387522 -0.02659265005222862 -0.02656973976836375
703 -0.026675853621519655 -0.026592215476073478 -0.026559809509319195 -0.026548122880601186
704 -0.026669858782234292 -0.026601746847610665 -0.026564389346617315 -0.02656116000977424
705 -0.026697916238901706 -0.026623792641442087 -0.02656871493753799 -0.02658949476789252
706 -0.026669123166469955 -0.026606058496371394 -0.026578186466678012 -0.026559142266306845
707 -0.02668919521069662 -0.026591890970516736 -0.026552360793657692 -0.026520413230029342
708 -0.02671643569263699 -0.02661910726146669 -0.026596695633046844 -0.026515774466982518
709 -0.026712812775528495 -0.026611795231918495 -0.026564878319804433 -0.026560741685901938
710 -0.026725958506555667 -0.02661156999506309 -0.026604588661388897 -0.026570115222902188
711 -0.026685621923453463 -0.026600331978718517 -0.026591558739826257 -0.026594703191524807
712 -0.026696595099996674 -0.026645046729150856 -0.026588949590538306 -0.026571536642417355
713 -0.02670895556364962 -0.026591046497696537 -0.026576572790457872 -0.026583110503332886
714 -0.026668767036130525 -0.02661493557694148 -0.026575555423003328 -0.026564529125979924
715 -0.02670291974319465 -0.026599218199483278 -0.026566946904961666 -0.026511339286573777
716 -0.026674187975743533 -0.026606429782799115 -0.026581209281570026 -0.026551434107986677
717 -0.026675853323325942 -0.026645214168833933 -0.0265788733274054 -0.026550991557355387
718 -0.02664690413637881 -0.026650405711372352 -0.026600077474144137 -0.026569507615464023
719 -0.026701313073778796 -0.02661727607369976 -0.026581593861060734 -0.026560260568780237
720 -0.026665001484244513 -0.026644219550841765 -0.02654505004854118 -0.02657592627716145
721 -0.026637525494321006 -0.026552671944002595 -0.026555926461496404 -0.02654863102346135
722 -0.02670888251990088 -0.0265548863674106 -0.026593788185508085 -0.026576261570751773
723 -0.02670088651335975 -0.02657156427639286 -0.026565995314617882 -0.02649882593946723
724 -0.026711749515657565 -0.026607391928242248 -0.026563693518114218 -0.026540461952082074
725 -0.026698955685633696 -0.026569705079993858 -0.02657682382432333 -0.026548779222196527
726 -0.02671034686814084 -0.026625734705165036 -0.02654736928202367 -0.026560021220512185
727 -0.026688504032456886 -0.026586552924578667 -0.026579163667127943 -0.02655655349724183
728 -0.026707200335501637 -0.02662714610527539 -0.02659482701107871 -0.02650551506667136
729 -0.026690441244914338 -0.026602988137025302 -0.026606563435555137 -0.02650791257336694
730 -0.026666860800434764 -0.026588496912172556 -0.026612857459348445 -0.0265738041070759
731 -0.026671515016876094 -0.02663036228941508 -0.026590484012030503 -0.026573048608052686
732 -0.026708851591871766 -0.026590437798824307 -0.026614082995528213 -0.026533012071527418
733 -0.026684131678077136 -0.02663124859842808 -0.026624340142929317 -0.026538790727000848
734 -0.026691169645339498 -0.026623089527657042 -0.026609650744446028 -0.026545588216899327
735 -0.026662808483305888 -0.02662480136866148 -0.026564248594726628 -0.026511435921637436
736 -0.026685518275282084 -0.026587535472492353 -0.026552130671631743 -0.026569506987676662
737 -0.026704536349359535 -0.026606718656886127 -0.026615297798450024 -0.026542299201671615
738 -0.026677329907791435 -0.026593003374438418 -0.026574412343027345 -0.026528943983390913
739 -0.02665709297232952 -0.026646267208041325 -0.026553520475958697 -0.026570404287310743
740 -0.026716703684723144 -0.02657749476186898 -0.026589382270657415 -0.02658639759448749
741 -0.02670196169896393 -0.0266096790028855 -0.026592280487141785 -0.026540396276374674
742 -0.026691728458222624 -0.02663323718210336 -0.026586606913384735 -0.02655662400563755
743 -0.026722455912961227 -0.02663922181801739 -0.026585882824903786 -0.026543268415129127
744 -0.026626648971370435 -0.026607894368340504 -0.026569274401722694 -0.0265683589983653
745 -0.026664491013932208 -0.02659220802675249 -0.02659867406111093 -0.02654038626149019
746 -0.026701952740205245 -0.02655330265505131 -0.026570501962989164 -0.026589263221409018
747 -0.026693317001707743 -0.02657740405178989 -0.026583461270650525 -0.026588221198495677
748 -0.026696456413299444 -0.026607370252349574 -0.026551168768161198 -0.02657394355483188
749 -0.02666369967564446 -0.026627976870967397 -0.02660392596180258 -0.026546865932070257
750 -0.02669033710779904 -0.026588307894462617 -0.026576341686127672 -0.02658058223074618
751 -0.026685599230538776 -0.026618104661213296 -0.02656191814236929 -0.026532454140847955
752 -0.026645471590033266 -0.026627246229517593 -0.026596926300912413 -0.02658098411796792
753 -0.026685164041288425 -0.026622896346749015 -0.026598486536350528 -0.02658231968650633
754 -0.026709986287389895 -0.02659022171211563 -0.026576425553026268 -0.026524704045508003
755 -0.0267020797822357 -0.026622772867440244 -0.02655685518070668 -0.026553425511153833
756 -0.026684357491679873 -0.02664068554845721 -0.026596506026830044 -0.02654684364963849
757 -0.026686186337937894 -0.02663933963147207 -0.026582379887344527 -0.026519148263782506
758 -0.02668837578466017 -0.026602636219968626 -0.02659547106583432 -0.026573156127203654
759 -0.026671773658408622 -0.026669800439345692 -0.026584231538771298 -0.02657628053588105
760 -0.026690404453272826 -0.026644665861374428 -0.026577573330307015 -0.026508517998309767
761 -0.026723515694419067 -0.026582509225881623 -0.02656956401223622 -0.026529702748876675
762 -0.026647166588162567 -0.026591604031072594 -0.026546863551087554 -0.026593128397909595
763 -0.026688342171323036 -0.026640148536995208 -0.026563312475346865 -0.02652909053250766
764 -0.02670111079014919 -0.026613617610216724 -0.026565267085099445 -0.02652963622422369
765 -0.026702243730478633 -0.026592023312898172 -0.026589792408995682 -0.026570268352472882
766 -0.026684366696111347 -0.0265822896760083 -0.026592229227671335 -0.0265691853230976
767 -0.02666605094214388 -0.026587099501208585 -0.026559225516916418 -0.02654438819035878
768 -0.02666352379270019 -0.026610857468169935 -0.026575591458248934 -0.026554551491127294
769 -0.026706756804520115 -0.026638380574217774 -0.026597102910130184 -0.02659616678943655
770 -0.026710522762051287 -0.026579708637643407 -0.026588411915384358 -0.026543033266427887
771 -0.026700825838069674 -0.02662356214546596 -0.02659956952268958 -0.026572526201205572
772 -0.026734387888158493 -0.026630266503526057 -0.02657251157455358 -0.02653898139559808
773 -0.026684598599316437 -0.02660965605193108 -0.02659100811278743 -0.026592011070229307
774 -0.026675609018686174 -0.0266053309203328 -0.026600820005289686 -0.026586059267789737
775 -0.026665501578251247 -0.026611359819443903 -0.026581776608324583 -0.026560343306158685
776 -0.026697099701664697 -0.02661974825245779 -0.026609848570310592 -0.026562229223224404
777 -0.026713292499569406 -0.026624255649420767 -0.026565166305106924 -0.026550223112672668
778 -0.026701335952860165 -0.026635131691182652 -0.026565767496002767 -0.026574355376396366
779 -0.02665307322409733 -0.02660695521895161 -0.026589231027860438 -0.026582656150785276
780 -0.026697637020740114 -0.026597306940568412 -0.0265874974484871 -0.026556516976656386
781 -0.026689538010562744 -0.026617026477744322 -0.026587970782994647 -0.026534661360707736
782 -0.026716777088446355 -0.026587136121352717 -0.026566225422640328 -0.026577896122500142
783 -0.02669811889906286 -0.02661920832350902 -0.026561945587932134 -0.026549789894918758
784 -0.02669654367071798 -0.026628964804038036 -0.026597567340223654 -0.026551170485211873
785 -0.026669897414964894 -0.026612963484231797 -0.02656653163905709 -0.026576426214017776
786 -0.026664099861511477 -0.026643437997270272 -0.02659457156952023 -0.02660893003865296
787 -0.02667589091010926 -0.026556059323755845 -0.02662540551857356 -0.02658230032058483
788 -0.026723198784655722 -0.026604622884936903 -0.026614358543094154 -0.026553226277051024
789 -0.026709830695720096 -0.026607553494641695 -0.026616720703421318 -0.02654404972211054
790 -0.026682870052691505 -0.026588853053621866 -0.02660379689039456 -0.026556317557002815
791 -0.026693380234384674 -0.02660797639285445 -0.026557153570227435 -0.026556892029234315
792 -0.026691756445581444 -0.026585733361931797 -0.026571088824193193 -0.026572268950115316
793 -0.0267268468716759 -0.026597943955856764 -0.02657160118690241 -0.02653859654613147
794 -0.0267101970445057 -0.026609405727082504 -0.026575030629583697 -0.026549760900089238
795 -0.026683859135321036 -0.026613722980687496 -0.026590466657929426 -0.026569640689831656
796 -0.026691986004163865 -0.02661655457315112 -0.026611684297965527 -0.026536564340349567
797 -0.026691830402223695 -0.026595377966156297 -0.026602057738234246 -0.02655602242044496
798 -0.026677296601053706 -0.026614438798439263 -0.026568244134183835 -0.026517850042394948
799 -0.026695407992250106 -0.026618307127967412 -0.02659816937299531 -0.026519738424035506
800 -0.026709210182909178 -0.026589330129828448 -0.026565413914832383 -0.02657275241396076
801 -0.026679406082433865 -0.026576930864122907 -0.026578915107662922 -0.026595124319499057
802 -0.02670394359468545 -0.02665551386994555 -0.026592432339632103 -0.02653264754992471
803 -0.026708148080338192 -0.026617382173192705 -0.026578263574537145 -0.026577686202135506
804 -0.026703094396134348 -0.02662595656398269 -0.026570360157602106 -0.02653477077177372
805 -0.02672479777486403 -0.02660691985072914 -0.026554735850279454 -0.02660177825796656
806 -0.02671222733662893 -0.026658597845395683 -0.026599146151595622 -0.026570510484540167
807 -0.026698979680962846 -0.0266198163268324 -0.02657380938906019 -0.026574877339213297
808 -0.026704759893466348 -0.026635361019233052 -0.02657580819592997 -0.02657905131240993
809 -0.02671002393577685 -0.02662288469241896 -0.026555009472967364 -0.026557838279904093
810 -0.02669889510502551 -0.026613566211294334 -0.02658556312442338 -0.026613971702375616
811 -0.026700550151020533 -0.026602308043126445 -0.026558034822614422 -0.026522368075951253
812 -0.026700493470325822 -0.026629743714128615 -0.026559653641283064 -0.02655312350261637
813 -0.02670401359238987 -0.026578904035388786 -0.02657909805942094 -0.026568397034835697
814 -0.026693911078687484 -0.026592069272383834 -0.026564303962754984 -0.02655209087121293
815 -0.026679021348425227 -0.026620357575355975 -0.026563322660436112 -0.026558934053674738
816 -0.026668613503020765 -0.02659249300268626 -0.026596106362202603 -0.026595143989341347
817 -0.026703937494024832 -0.02658946378072488 -0.026598276850883347 -0.02658343996857163
818 -0.026675740973245383 -0.026640505748953353 -0.026586878334476913 -0.026516505356586912
819 -0.02668264970141587 -0.02660749067402154 -0.026585248233779314 -0.02656494943090587
820 -0.026688628299861333 -0.02666793558892952 -0.026563288677532212 -0.026550436581321196
821 -0.02672165617425921 -0.026582292469107163 -0.02655556440803769 -0.026582481246583512
822 -0.02670261222165293 nan -0.02658420751459124 -0.0265617008462932
823 -0.026695061946755982 nan -0.02658457440256695 -0.026591848869111624
824 -0.026713857234067058 nan -0.02656893742428311 -0.026580504757683063
825 -0.026687078661121716 nan -0.026557023473678946 -0.026569934394127442
826 -0.026697439869233276 nan -0.026566261869629532 -0.026546112257148723
827 -0.026688661155435077 nan -0.026583162746855373 -0.026547231409972172
828 -0.02669816001843884 nan -0.02659063051977141 -0.026554959399593143
829 -0.026723151744568113 nan -0.026568141442465578 -0.02652886536647749
830 -0.026719930076745876 nan -0.026585748920543315 -0.026577231759256803
831 -0.026716363317223123 nan -0.026590187140723778 -0.026547031985841577
832 -0.026728785771292278 nan -0.026564004024970337 -0.0265306159086863
833 -0.0267099522303635 nan -0.02657427894277516 -0.02654513960723255
834 -0.02670291370889609 nan -0.02655190374494116 -0.02658639835270653
835 -0.02668576491662573 nan -0.02661478425814106 -0.026569155943283324
836 -0.0267117626147915 nan -0.026612561304804994 -0.02656288181832965
837 -0.026734844047795213 nan -0.02659644930603668 -0.026544431493864207
838 -0.02670501346863804 nan -0.026588032421971677 -0.0265832084978479
839 -0.026722501549685355 nan -0.026606399254386452 -0.02655351654474481
840 -0.026688539829852295 nan -0.026579185851616737 -0.02657385598779125
841 -0.02672789279534841 nan -0.02659703767152137 -0.026594422664129695
842 -0.026687876576667 nan -0.02656133926054247 -0.026526614114304146
843 -0.02668907880828019 nan -0.026581577976738772 -0.026590614470197955
844 -0.02668969029716743 nan -0.026606126493162924 -0.02657961169889725
845 -0.02664645590416856 nan -0.02659003806155435 -0.026572021784888537
846 -0.026743132018035107 nan -0.026564120944706483 -0.0265810045233639
847 -0.026719789553681223 nan -0.02659530800971135 -0.026538708348346714
848 -0.02671230477380978 nan -0.02652242588543616 -0.02655452278047061
849 -0.02673467365410905 nan -0.02659866636373505 -0.02657849483849875
850 -0.026722384489715333 nan -0.026573699895344312 -0.02652921056367489
851 -0.026715791040098198 nan -0.026565591257578985 -0.026526805621846856
852 -0.026715201774080308 nan -0.02660272301535472 -0.026569924939153444
853 -0.026701245943085726 nan -0.0266119301300551 -0.026595921656629537
854 -0.026693217268847432 nan -0.026557594515083882 -0.026551366535786533
855 -0.02669671705732029 nan -0.026606620534546252 -0.02655266258813027
856 -0.026707767706064343 nan -0.02659623197333392 -0.026551986681868707
857 -0.026672339721186752 nan -0.026582698516132902 -0.026574826523221982
858 -0.02667979444025735 nan -0.02663005089814123 -0.026572871371689413
859 -0.02670715840813838 nan -0.026567142004531568 -0.02654069435019632
860 -0.02669815746428391 nan -0.02656522892629061 -0.026546191450814417
861 -0.026704553429404445 nan -0.026603845157739267 -0.026571161990415683
862 -0.026703980510464256 nan -0.026565003009969612 -0.026580522223273687
863 -0.02665664181590149 nan -0.026596741835662144 -0.026586428222623082
864 -0.026699479642301977 nan -0.026580240091828942 -0.0265862913833924
865 -0.026693537703026335 nan -0.026573888843774332 -0.026561281366412476
866 -0.02670301424003341 nan -0.026588160894188004 -0.026539423771903263
867 -0.026710850723126227 nan -0.026581199807100386 -0.02650820915596543
868 -0.026696867166945176 nan -0.026586398520824967 -0.02657600535808656
869 -0.026682032959641937 nan -0.02658659214887669 -0.026564687261156825
870 -0.026703543258343884 nan -0.026560944213114925 -0.026554216785864476
871 -0.026685261630996 nan -0.0265426002836626 -0.026587490119420173
872 -0.02666401717199169 nan -0.026534106117163045 -0.026556395219982667
873 -0.026696853554069963 nan -0.02656503135443828 -0.026551252780920444
874 -0.02674687934325877 nan -0.026581831339451203 -0.026559203246760116
875 -0.02670508351178771 nan -0.02660852933380048 -0.026565313608993422
876 -0.026690602854142084 nan -0.026584938361529347 -0.026584696381276342
877 -0.02670289687882606 nan -0.026590215431749355 -0.026570546660837097
878 -0.026697058788529168 nan -0.026584193751035465 -0.02658087528634967
879 -0.02671595713888571 nan -0.026572680518753892 -0.026546891748561313
880 -0.026705530382116476 nan -0.02657857746733492 -0.026583573044796294
881 -0.026691775322767185 nan -0.026581864491777282 -0.026551241804326532
882 -0.026679170556037142 nan -0.026589413974832405 -0.02658556018821137
883 -0.02669536398511596 nan -0.026551297807287298 -0.02657060427665609
884 -0.02665857505670243 nan -0.026585219400725335 -0.026583394114404246
885 -0.026682574977803544 nan -0.026569439707071922 -0.026587878391511083
886 -0.02670781492327653 nan -0.026560750374440528 -0.026572897137299656
887 -0.026696007266850088 nan -0.026592621881532504 -0.026571155837333105
888 -0.02670018597133332 nan -0.026570139983792755 -0.026547525954745493
889 -0.026677729756242583 nan -0.026606115041148997 -0.02654520268797509
890 -0.02672628188742555 nan -0.026555588252320232 -0.026581957162404954
891 -0.026718938575068317 nan -0.026604066884610655 -0.026553273638699585
892 -0.02670749981798908 nan -0.026557795684932627 -0.026560468669439553
893 -0.026675936028659475 nan -0.02658057472810806 -0.026564933771442704
894 -0.026688117338555608 nan -0.026590294458567303 -0.026584145430326767
895 -0.026699112943479753 nan -0.02658571773436348 -0.026559948823468817
896 -0.026697232128003397 nan -0.026599019322211315 -0.026568942182283176
897 -0.02669289505677892 nan -0.02658743184451827 -0.02653268867119749
898 -0.02670109820002463 nan -0.0265948918273715 -0.026539271576103488
899 -0.02666581545923062 nan -0.026567442441301523 -0.02659952280242592
900 -0.026646230281610308 nan -0.02659242362004339 -0.0265829315555491
901 -0.026685903076420183 nan -0.02658847966447244 -0.0265917005103167
902 -0.026711040100824233 nan -0.026560399000175275 -0.02656941881560999
903 -0.026717649842460115 nan -0.026598143834871506 -0.026549675907141072
904 -0.026683036622955056 nan -0.026590868454218985 -0.026568004740558093
905 -0.026690391927755124 nan -0.026585697339473812 nan
906 -0.026688763752742293 nan -0.026578520616345237 nan
907 -0.02670329610578561 nan -0.026584181788869867 nan
908 -0.026687635233142565 nan -0.02657044038601002 nan
909 -0.026707791795427246 nan -0.02657639204091881 nan
910 -0.026669426645421733 nan -0.026584128158669326 nan
911 -0.02671847762693958 nan -0.026583854892989978 nan
912 -0.02667040251680782 nan -0.02661677954005283 nan
913 -0.026710864663926377 nan -0.026571441183955366 nan
914 -0.026698406856212508 nan -0.02655441228227419 nan
915 -0.026704361947280122 nan -0.02659000977617898 nan
916 -0.026701676705907156 nan -0.02659356113753707 nan
917 -0.026692719174734855 nan -0.026582830437512053 nan
918 -0.026653572272657806 nan -0.02658772965440148 nan
919 -0.026671707291574455 nan -0.026589668841379414 nan
