x y z
-0.24305555555555555 0.09722222222222221 2.2763949748405825e-06
-0.24305555555555555 0.10416666666666663 1.5759657518127107e-06
-0.24305555555555555 0.1111111111111111 7.004292230278714e-07
-0.24305555555555555 0.11805555555555552 4.202575338167229e-07
-0.24305555555555555 0.125 3.1519315036254217e-07
-0.24305555555555555 0.13194444444444442 7.004292230278714e-08
-0.24305555555555555 0.13888888888888884 1.0506438345418073e-07
-0.24305555555555555 0.15277777777777773 1.0506438345418073e-07
-0.23958333333333334 -0.1701388888888889 3.502146115139357e-08
-0.23958333333333334 -0.16319444444444445 7.004292230278714e-08
-0.23958333333333334 -0.15625 7.004292230278714e-08
-0.23958333333333334 -0.14930555555555558 3.502146115139357e-08
-0.23958333333333334 -0.1423611111111111 1.4008584460557429e-07
-0.23958333333333334 -0.13541666666666669 3.502146115139357e-07
-0.23958333333333334 -0.1284722222222222 8.755365287848393e-07
-0.23958333333333334 -0.12152777777777779 1.2607726014501687e-06
-0.23958333333333334 -0.11458333333333334 7.704721453306586e-07
-0.23958333333333334 -0.1076388888888889 1.96120182447804e-06
-0.23958333333333334 -0.10069444444444445 2.0662662079322207e-06
-0.23958333333333334 -0.09375 3.221974425928209e-06
-0.23958333333333334 -0.08680555555555555 4.447725566226984e-06
-0.23958333333333334 -0.07986111111111113 5.428326478466004e-06
-0.23958333333333334 -0.07291666666666669 8.82540821015118e-06
-0.23958333333333334 -0.06597222222222224 1.0611502728872253e-05
-0.23958333333333334 -0.05902777777777779 1.3168069392923983e-05
-0.23958333333333334 -0.05208333333333334 1.5724636056975716e-05
-0.23958333333333334 -0.045138888888888895 1.8001031031816296e-05
-0.23958333333333334 -0.03819444444444445 1.9226782172115073e-05
-0.23958333333333334 -0.03125 2.2693906826103037e-05
-0.23958333333333334 -0.02430555555555558 2.244875659804328e-05
-0.23958333333333334 -0.017361111111111133 2.752686846499535e-05
-0.23958333333333334 -0.010416666666666685 2.56006881016687e-05
-0.23958333333333334 -0.0034722222222222376 2.7561889926146744e-05
-0.23958333333333334 0.00347222222222221 2.7071589470027232e-05
-0.23958333333333334 0.01041666666666663 2.5880859790879853e-05
-0.23958333333333334 0.017361111111111105 2.8157254765720434e-05
-0.23958333333333334 0.024305555555555525 2.2869014131860003e-05
-0.23958333333333334 0.03125 2.1888413219620984e-05
-0.23958333333333334 0.03819444444444442 1.8456310026784414e-05
-0.23958333333333334 0.045138888888888895 1.705545158072867e-05
-0.23958333333333334 0.052083333333333315 1.568961459582432e-05
-0.23958333333333334 0.059027777777777735 1.2852876242561442e-05
-0.23958333333333334 0.06597222222222221 1.0716567112326433e-05
-0.23958333333333334 0.07291666666666663 7.459571225246831e-06
-0.23958333333333334 0.0798611111111111 6.023691318039695e-06
-0.23958333333333334 0.08680555555555552 6.023691318039695e-06
-0.23958333333333334 0.09375 3.0818885813226345e-06
-0.23958333333333334 0.10069444444444442 3.116910042474028e-06
-0.23958333333333334 0.1076388888888889 1.7860945187210723e-06
-0.23958333333333334 0.11458333333333331 8.054936064820522e-07
-0.23958333333333334 0.12152777777777773 3.852360726653293e-07
-0.23958333333333334 0.1284722222222222 3.502146115139357e-07
-0.23958333333333334 0.1423611111111111 1.4008584460557429e-07
-0.23958333333333334 0.14930555555555552 3.502146115139357e-08
-0.2361111111111111 -0.16666666666666669 3.502146115139357e-08
-0.2361111111111111 -0.1597222222222222 1.4008584460557429e-07
-0.2361111111111111 -0.1527777777777778 3.502146115139357e-08
-0.2361111111111111 -0.14583333333333334 3.502146115139357e-07
-0.2361111111111111 -0.1388888888888889 1.7510730575696786e-07
-0.2361111111111111 -0.13194444444444445 8.054936064820522e-07
-0.2361111111111111 -0.125 1.4358799072071366e-06
-0.2361111111111111 -0.11805555555555555 1.155708217995988e-06
-0.2361111111111111 -0.1111111111111111 1.6109872129641044e-06
-0.2361111111111111 -0.10416666666666669 2.9768241978684536e-06
-0.2361111111111111 -0.09722222222222224 3.4671246539879637e-06
-0.2361111111111111 -0.09027777777777779 7.214420997187076e-06
-0.2361111111111111 -0.08333333333333334 8.44017213748585e-06
-0.2361111111111111 -0.0763888888888889 1.1101803184991763e-05
-0.2361111111111111 -0.06944444444444445 1.3063005009469803e-05
-0.2361111111111111 -0.0625 1.7580773497999573e-05
-0.2361111111111111 -0.05555555555555558 1.733562326993982e-05
-0.2361111111111111 -0.04861111111111113 2.2658885364951643e-05
-0.2361111111111111 -0.041666666666666685 2.6090988557788213e-05
-0.2361111111111111 -0.03472222222222224 2.665133193621051e-05
-0.2361111111111111 -0.02777777777777779 3.0328585357106836e-05
-0.2361111111111111 -0.020833333333333343 3.239485156503905e-05
-0.2361111111111111 -0.013888888888888895 3.4881375306788e-05
-0.2361111111111111 -0.0069444444444444475 3.70877273593258e-05
